ZPRODH21;ZPRODH21_TXT
3060011440;Швеллер гнутый 200x65
3060011470;Швеллер гнутый 200x70
3060011500;Швеллер гнутый 200x76
3060011600;Швеллер гнутый 200x80
3060011700;Швеллер гнутый 200x85
3060011750;Швеллер гнутый 200x95
3060011800;Швеллер гнутый 200x98
3060011900;Швеллер гнутый 200x100
3060011950;Швеллер гнутый неравнопол 200x100x50
3060012000;Швеллер гнутый 200x120
3060012020;Швеллер гнутый 200x160
3060012040;Швеллер гнутый 200x180
3060012050;Швеллер гнутый 220x40
3060012070;Швеллер гнутый 220x50
3060012100;Швеллер гнутый 220x57
3060012150;Швеллер гнутый 220x70
3060012170;Швеллер гнутый 220x75
3060012200;Швеллер гнутый 220x80
3060012250;Швеллер гнутый 220x100
3060012300;Швеллер гнутый 220x110
3060012340;Швеллер гнутый с-обр 245x105х30
3060012360;Швеллер гнутый 250x25
3060012380;Швеллер гнутый 250x35
3060012390;Швеллер гнутый 250x40
3060012400;Швеллер гнутый 250x50
3060012450;Швеллер гнутый 250x55
3060012500;Швеллер гнутый 250x60
3060012540;Швеллер гнутый 250x64
3060012600;Швеллер гнутый 250x70
3060012700;Швеллер гнутый 250x80
3060012800;Швеллер гнутый 250x90
3060012850;Швеллер гнутый 250x95
3060012860;Швеллер гнутый 250x96
3060012900;Швеллер гнутый 250x100
3060012950;Швеллер гнутый неравнопол 250x100x70
3060013000;Швеллер гнутый 250x125
3060013080;Швеллер гнутый 280x50
3060013090;Швеллер гнутый 280x58
3060013100;Швеллер гнутый 280x60
3060013140;Швеллер гнутый 280x140
3060013160;Швеллер гнутый 300x40
3060013180;Швеллер гнутый 300x50
3060013200;Швеллер гнутый 300x60
3060013300;Швеллер гнутый 300x70
3060013350;Швеллер гнутый 300x75
3060013400;Швеллер гнутый 300x80
3060013500;Швеллер гнутый 300x100
3060013550;Швеллер гнутый 310x100
3060013560;Швеллер гнутый 380x65
3060013600;Швеллер гнутый нлг 32x60
3060013700;Швеллер гнутый нлг 50x40
3060013720;Швеллер гнутый нлг 50x50
3060013790;Швеллер гнутый нлг 60x30
3060013800;Швеллер гнутый нлг 60x32
3060013840;Швеллер гнутый нлг 60x40
3060013870;Швеллер гнутый нлг 60x50
3060013900;Швеллер гнутый нлг 60x60
3060013920;Швеллер гнутый нлг 70x30
3060013985;Швеллер гнутый нлг 80x32
3060013990;Швеллер гнутый нлг 80x35
3060014000;Швеллер гнутый нлг 80x40
3060014100;Швеллер гнутый нлг 80x50
3060014200;Швеллер гнутый нлг 80x60
3060014300;Швеллер гнутый нлг 100x40
3060014400;Швеллер гнутый нлг 100x50
3060014500;Швеллер гнутый нлг 100x60
3060014600;Швеллер гнутый нлг 100x65
3060014700;Швеллер гнутый нлг 100x80
3060014800;Швеллер гнутый нлг 100x100
3060014850;Швеллер гнутый нлг 110x50
3060014900;Швеллер гнутый нлг 120x40
3060015000;Швеллер гнутый нлг 120x50
3060015100;Швеллер гнутый нлг 120x57
3060015200;Швеллер гнутый нлг 120x60
3060015220;Швеллер гнутый нлг 120x65
3060015240;Швеллер гнутый нлг 120x70
3060015300;Швеллер гнутый нлг 120x80
3060015380;Швеллер гнутый нлг 140x40
3060015400;Швеллер гнутый нлг 140x60
3060015450;Швеллер гнутый нлг 140x70
3060015500;Швеллер гнутый нлг 140x80
3060015600;Швеллер гнутый нлг 160x40
3060015700;Швеллер гнутый нлг 160x50
3060015800;Швеллер гнутый нлг 160x60
3060015850;Швеллер гнутый нлг 160x70
3060015900;Швеллер гнутый нлг 160x80
3060016000;Швеллер гнутый нлг 160x100
3060016100;Швеллер гнутый нлг 160x120
3060016200;Швеллер гнутый нлг 180x50
3060016300;Швеллер гнутый нлг 180x60
3060016400;Швеллер гнутый нлг 180x70
3060016500;Швеллер гнутый нлг 180x80
3060016600;Швеллер гнутый нлг 180x100
3060016700;Швеллер гнутый нлг 200x50
3060016800;Швеллер гнутый нлг 200x60
3060016900;Швеллер гнутый нлг 200x80
3060017000;Швеллер гнутый нлг 200x98
3060017100;Швеллер гнутый нлг 200x100
3060017150;Швеллер гнутый нлг 220x90
3060017190;Швеллер гнутый нлг 250x50
3060017200;Швеллер гнутый нлг 250x60
3060017220;Швеллер гнутый нлг 250x65
3060017230;Швеллер гнутый нлг 250x70
3060017250;Швеллер гнутый неравноп нлг 250x75х55
3060017300;Швеллер гнутый нлг 250x90
3060017400;Швеллер гнутый нлг 250x100
3060017450;Швеллер гнутый нлг 250x125
3060017500;Швеллер гнутый нлг 280x60
3060017580;Швеллер гнутый нлг 300x80
3060017600;Швеллер гнутый нлг 300x100
3060018000;Швеллер гнутый нерж 160x60
3061001100;Балка сварная 20К
3061001200;Балка сварная 23Ш
3061001300;Балка сварная 25Б
3061001400;Балка сварная 25Ш
3061001500;Балка сварная 26Ш
3061001600;Балка сварная 30K
3061001700;Балка сварная 30К
3061001800;Балка сварная 30Ш
3061001900;Балка сварная 35К
3061002000;Балка сварная 35K
3061002100;Балка сварная 35Ш
3061002200;Балка сварная 40Б
3061002300;Балка сварная 40К
3061002500;Балка сварная 40Ш
3061002600;Балка сварная 45Б
3061002700;Балка сварная 45Ш
3061002800;Балка сварная 50Б
3061002900;Балка сварная 50Ш
3061003000;Балка сварная 55Б
3061003100;Балка сварная 60Б
3061003200;Балка сварная 60Ш
3061003300;Балка сварная 70Б
3061003400;Балка сварная 70Ш
3061003500;Балка сварная 80Б
3061003600;Балка сварная 80Ш
3061003700;Балка сварная 90Б
3061003750;Балка сварная 90ДБ
3061003800;Балка сварная 90Ш
3061003900;Балка сварная 100Б
3061003950;Балка сварная 100ДБ
3061004000;Балка сварная 100Ш
3061004100;Балка сварная под заказ
3061004200;Балка сварная НЛГ 20K
3061004300;Балка сварная НЛГ 23Б
3061004400;Балка сварная НЛГ 26K
3061004500;Балка сварная НЛГ 30K
3061004600;Балка сварная НЛГ 30К
3061004700;Балка сварная НЛГ 30Ш
3061004800;Балка сварная НЛГ 35К
3061004900;Балка сварная НЛГ 35Ш
3061005000;Балка сварная НЛГ 40Б
3061005100;Балка сварная НЛГ 40К
3061005300;Балка сварная НЛГ 40Ш
3061005400;Балка сварная НЛГ 45Б
3061005500;Балка сварная НЛГ 45Ш
3061005600;Балка сварная НЛГ 50Б
3061005700;Балка сварная НЛГ 50Ш
3061005800;Балка сварная НЛГ 55Б
3061005900;Балка сварная НЛГ 60Б
3061006000;Балка сварная НЛГ 60Ш
3061006100;Балка сварная НЛГ 70Б
3061006200;Балка сварная НЛГ 70Ш
3061006300;Балка сварная НЛГ 80Б
3061006400;Балка сварная НЛГ 80Ш
3061006500;Балка сварная НЛГ 90Б
3061006600;Балка сварная НЛГ 90Ш
3061006700;Балка сварная НЛГ 100Б
3061006800;Балка сварная НЛГ 100Ш
3061006900;Балка сварная НЛГ под заказ
3062001100;Металлоконструкции
3062001500;Заготовка балка
3062001700;Заготовка круг
3062001990;Заготовка лист
3062002000;Заготовка лист г/к
3062002100;Заготовка лист г/к исс
3062002200;Заготовка лист г/к впс
3062002500;Заготовка лист рифл
3062003000;Заготовка лист нерж
3062004000;Заготовка лист ОЦ
3062004500;Заготовка лист полимер
3062005000;Заготовка лист х/к
3062006000;Заготовка лист цветной
3062006400;Заготовка труба
3062006500;Заготовка труба профильная
3062006600;Заготовка труба проф ОЦ
3062006700;Заготовка уголок
3062007000;Заготовка швеллер
3063001100;Обрезь
3064001100;Водосток круглый некондиция
3064001200;Водосток прямоуг. некондиция
3064001300;Доб элем кровли и фасада некондиция
3064001400;Лента ОЦ некондиция
3064001500;Лента полимер некондиция
3064001600;Лента х/к некондиция
3064001650;Лента нержавеющая некондиция
3064001700;Лист полимер некондиция
3064001800;Металлочерепица некондиция
3064001900;Профиль армирующий некондиция
3064002000;Профиль для гипсокартона некондиция
3064002100;Профиль фасадный некондиция
3064002110;Комплектующие для профилей некондиция
3064002200;Профнастил ОЦ некондиция
3064002300;Профнастил полимер некондиция
3064002400;Профнастил черный некондиция
3064002500;Прочие элем кровли и фасада некондиция
3064002600;Сайдинг некондиция
3064002700;Сэндвич-панели некондиция
3064002800;Фасадные панели некондиция
3064002900;Балка сварная некондиция
3064003000;Балка сварная НЛГ некондиция
3064003100;Каркас арматурный некондиция
3064003200;Кладочная сетка некондиция
3064003280;Лист гипсокартон некондиция
3064003300;Лист ПВЛ некондиция
3064003400;СГИ некондиция
3064003500;Сетка сварная арматурная некондиция
3064003600;Уголок гнутый некондиция
3064003700;Швеллер гнутый некондиция
3064003800;Швеллер ОЦ гнутый некондиция
3064003900;Сопутствующие элементы КиФ некондиция
3064501100;Упаковка Арматура
3064501200;Упаковка Кровля
3064501300;Упаковка Сайдинг
3064501350;Упаковка Сэндвич-Панель
3064501400;Упаковка Доборы
3064501500;Упаковка Лист
3064501600;Упаковка ПВЛ
3064501700;Упаковка Профили
3064501750;Упаковка Труба
3064501800;Упаковка Штрипс
3064501850;Упаковка Швеллер
3064501900;Упаковка Сетка ВР
3064502000;Упаковка Сетка арм
3064502050;Упаковка Уголок
3064502100;Упаковка Каркас арм
3064502200;Упаковка СГИ
3064502300;Упаковка ПСП прочая
3064601100;Бумага
3064601120;Заглушка
3064601150;Замок упаковочный
3064601200;Картон
3064601300;Лента полипропиленовая
3064601350;Лента полиэстеровая
3064601400;Лента стрейч
3064601500;Лента стальная
3064601600;Лист упаковочный
3064601700;П/материал сосна
3064601800;П/материал осина
3064601900;П/материал береза
3064601950;П/материал лиственница
3064601980;Пластик упаковочный
3064602000;Пленка воздушно-пузырчатая
3064602020;Пленка вспененная
3064602100;Пленка декоративная
3064602200;Пленка защитная
3064602250;Пленка полиэтиленовая
3064602300;Пленка полурукав
3064602400;Пленка рукав
3064602500;Пленка стрейч
3064602600;Пленка упаковочная
3064602800;Скоба упаковочная
3064602810;Скоба для ленты
